emp_no,first_name,last_name,title,salary,to_date
14320,Sreenivas,Schaar,Senior Engineer,40000,9999-01-01
14322,Shem,Kakkad,Engineer,50363,9999-01-01
14323,Golgen,Leslie,Staff,40000,9999-01-01
14340,Vitaly,Wixon,Senior Engineer,42858,9999-01-01
14344,Otilia,Buescher,Technique Leader,41979,9999-01-01
14354,Mong,Bojadziev,Senior Staff,40000,9999-01-01
14360,Janche,Erbe,Senior Staff,43476,9999-01-01
14372,Saniya,Srimani,Engineer,57667,9999-01-01
14384,Tomofumi,Holburn,Technique Leader,58260,9999-01-01
14422,Toshimo,Gadepally,Senior Engineer,59001,9999-01-01
14434,Elvis,Maginnis,Technique Leader,40000,9999-01-01
14439,Raimond,Woycyznski,Senior Engineer,80654,9999-01-01
14460,Yagil,Lueh,Senior Engineer,56267,9999-01-01
14478,Munehiro,Boissier,Senior Staff,40000,9999-01-01
14481,Moti,Lammel,Senior Engineer,40000,9999-01-01
14483,Supot,Marrevee,Senior Engineer,40000,9999-01-01
14486,Indrajit,Birdsall,Senior Engineer,40000,9999-01-01
14498,Xiong,Selenyi,Senior Staff,40000,9999-01-01
14501,Taizo,Kroft,Technique Leader,63646,9999-01-01
14509,Danil,Aloia,Senior Staff,40000,9999-01-01
14513,Samphel,Barreiro,Senior Staff,83273,9999-01-01
14515,Kazuhisa,Versino,Senior Engineer,61645,9999-01-01
14516,Kristian,Underwood,Senior Staff,73262,9999-01-01
14518,Patricia,Peir,Engineer,64238,9999-01-01
14522,Chuanyi,Ranta,Senior Staff,40000,9999-01-01
14537,Babette,Engelmann,Senior Engineer,48332,9999-01-01
14552,Ibibia,Snyers,Senior Engineer,40000,9999-01-01
14556,Fatemeh,Zultner,Engineer,40000,9999-01-01
14560,Elrique,Driscoll,Senior Engineer,62770,9999-01-01
14581,Gao,Condotta,Senior Engineer,59499,9999-01-01
14582,Kiyokazu,Morrin,Senior Engineer,40000,9999-01-01
14600,Jayson,Cairo,Senior Staff,41352,9999-01-01
14603,Lech,Marquardt,Senior Engineer,55369,9999-01-01
14607,Suzette,Selvestrel,Staff,67813,9999-01-01
14620,Jianhua,Erev,Senior Engineer,53303,9999-01-01
14621,Souichi,Wixon,Senior Staff,66404,9999-01-01
14632,Gudjon,McClurg,Senior Engineer,40000,9999-01-01
14639,Arvind,Hempstead,Senior Staff,79405,9999-01-01
14640,Toshimori,Kornatzky,Senior Engineer,42662,9999-01-01
14642,Florian,Kuhnemann,Senior Engineer,54553,9999-01-01
14645,Laurentiu,Glinert,Senior Engineer,45647,9999-01-01
14648,IEEE,Lorys,Senior Staff,89209,9999-01-01
14659,Sashi,Adachi,Senior Engineer,40926,9999-01-01
14675,Teunis,Angel,Senior Staff,40000,9999-01-01
14677,Herbert,Sifakis,Senior Engineer,40000,9999-01-01
14683,Alois,Basart,Senior Engineer,41107,9999-01-01
14690,Yechezkel,Bellone,Senior Engineer,40000,9999-01-01
14693,Brewster,Stranks,Senior Staff,59960,9999-01-01
14710,Mahmut,Hainaut,Senior Staff,40341,9999-01-01
14723,Constantino,Assaf,Senior Staff,40000,9999-01-01
14724,Aron,Lemarechal,Senior Staff,66530,9999-01-01
14780,Marlo,Bruckman,Senior Engineer,51232,9999-01-01
14785,Zhonghua,Kaiser,Senior Engineer,46936,9999-01-01
14793,Stein,Uchoa,Engineer,47045,9999-01-01
14814,Odysseas,Nishimukai,Senior Staff,40000,9999-01-01
14817,Gaurav,Masaki,Senior Engineer,41203,9999-01-01
14821,Oguz,Kilgore,Engineer,42545,9999-01-01
14839,Changho,Cronin,Senior Engineer,40000,9999-01-01
14853,Taiji,Nergos,Senior Engineer,58311,9999-01-01
14877,Arto,Meriste,Senior Engineer,40000,9999-01-01
14879,Anyuan,Sigstam,Senior Engineer,54322,9999-01-01
14888,Temple,Barriga,Senior Staff,60916,9999-01-01
14899,Alejandro,Casley,Senior Staff,64365,9999-01-01
14906,Adil,Parveen,Senior Staff,54758,9999-01-01
14908,Kerhong,Flanders,Senior Engineer,40000,9999-01-01
14909,Mohan,Kamble,Senior Engineer,40000,9999-01-01
14911,Xiaobin,Chelton,Senior Engineer,62738,9999-01-01
14914,Gretta,Benzaken,Engineer,40000,9999-01-01
14915,Huican,Picco,Engineer,40733,9999-01-01
14923,Shuzo,Gyorkos,Technique Leader,40000,9999-01-01
14928,Satoru,Mukaidono,Senior Staff,53377,9999-01-01
14941,Nathan,Lichtner,Senior Engineer,43608,9999-01-01
14942,Heon,Benveniste,Senior Engineer,40000,9999-01-01
14949,Insup,Reinhart,Senior Engineer,44930,9999-01-01
14954,Fox,Magliocco,Senior Engineer,43510,9999-01-01
14971,Fan,Simmen,Senior Staff,55187,9999-01-01
14983,Hyuckchul,Pouyioutas,Senior Staff,86754,9999-01-01
14993,Sanjay,Koblitz,Senior Engineer,45407,9999-01-01
15005,Kiam,Sadowsky,Senior Engineer,50368,9999-01-01
15016,Woody,Gulik,Senior Staff,40000,9999-01-01
15018,Ramalingam,Prenel,Senior Staff,40668,9999-01-01
15019,Qingxiang,Shokrollahi,Senior Engineer,41721,9999-01-01
15029,Giordano,Koshino,Senior Staff,40000,9999-01-01
15030,Rasikan,Nourani,Senior Staff,40000,9999-01-01
15036,Ziva,Delgrande,Senior Engineer,40000,9999-01-01
15049,Khun,Waymire,Senior Staff,40000,9999-01-01
15052,Flemming,Kranzdorf,Senior Engineer,40630,9999-01-01
15055,Shrikanth,Sherertz,Senior Staff,40000,9999-01-01
15066,Tomokazu,Oaver,Senior Engineer,43455,9999-01-01
15069,Manton,Siksek,Technique Leader,40000,9999-01-01
15071,Ayonca,Couchot,Senior Staff,97484,9999-01-01
15075,Radoslaw,Rijsenbrij,Senior Engineer,40000,9999-01-01
15077,Toshiki,Taubenfeld,Senior Engineer,40000,9999-01-01
15082,Guadalupe,Zirintsis,Technique Leader,63024,9999-01-01
15087,Chirstian,Ushiama,Senior Engineer,40000,9999-01-01
15089,Giri,Coney,Senior Engineer,48594,9999-01-01
15092,Remmert,Bahi,Senior Staff,40000,9999-01-01
15102,Luigi,Axelband,Senior Engineer,40374,9999-01-01
15105,Sudhanshu,Itzigehl,Senior Staff,75800,9999-01-01
15114,Pantung,Honglei,Engineer,40000,9999-01-01
15134,Arun,Luiz,Senior Staff,62752,9999-01-01
15145,Haldon,Servieres,Senior Engineer,51443,9999-01-01
15151,Urs,Pouyioutas,Senior Staff,61253,9999-01-01
15176,Charlene,Sankaranarayanan,Senior Staff,98401,9999-01-01
15193,Neelam,Schach,Senior Engineer,47039,9999-01-01
15196,Souichi,Duclos,Senior Engineer,55824,9999-01-01
15202,Pranay,Irland,Engineer,40000,9999-01-01
15208,Sudharsan,Shokrollahi,Senior Staff,44109,9999-01-01
15218,Shuky,Conry,Senior Staff,44614,9999-01-01
15228,Mona,Salvesen,Senior Staff,40000,9999-01-01
15230,Keiichiro,Suessmith,Senior Engineer,70187,9999-01-01
15234,Jouko,Zhiwei,Senior Engineer,47654,9999-01-01
15237,Reinhard,Sadowsky,Senior Engineer,40000,9999-01-01
15243,Mountaz,Famili,Senior Staff,41015,9999-01-01
15248,Edwin,Baar,Senior Staff,64696,9999-01-01
15253,Ayonca,Pardalos,Senior Engineer,40396,9999-01-01
15269,Eric,Reghbati,Senior Engineer,60930,9999-01-01
15271,Shiv,Bernardeschi,Senior Staff,88026,9999-01-01
15292,Miyeon,Lammel,Senior Staff,87586,9999-01-01
15324,Ziya,Lunn,Senior Engineer,40000,9999-01-01
15329,Fan,Openshaw,Engineer,41839,9999-01-01
15330,Jaroslava,Chinal,Senior Staff,53020,9999-01-01
15337,Masaru,Radivojevic,Senior Engineer,40000,9999-01-01
15343,Chaosheng,Luce,Senior Engineer,48936,9999-01-01
15354,Chikara,Nyrup,Staff,40782,9999-01-01
15365,Mikhail,Schiettecatte,Senior Engineer,41309,9999-01-01
15369,Premal,Penttonen,Staff,81954,9999-01-01
15370,Chuanyi,Nilsson,Senior Engineer,67631,9999-01-01
15372,Nahum,Broder,Senior Staff,79245,9999-01-01
15375,Shuho,Manders,Senior Staff,65920,9999-01-01
15377,Shugo,Aumann,Senior Engineer,50274,9999-01-01
15382,Alassane,Siegrist,Senior Staff,66083,9999-01-01
15392,Pradeep,Markovitch,Assistant Engineer,55638,9999-01-01
15408,Maik,Penttonen,Staff,40000,9999-01-01
15410,Wilmer,Kushner,Senior Staff,58123,9999-01-01
15412,Huai,Thiria,Senior Engineer,62190,9999-01-01
15438,Constantijn,Munoz,Senior Staff,43326,9999-01-01
15441,Arvind,Weisert,Senior Staff,40000,9999-01-01
15452,Kazuhira,Weedman,Engineer,40000,9999-01-01
15454,Hongzue,Cesareni,Senior Staff,57571,9999-01-01
15470,Weiwu,Huhdanpaa,Engineer,40693,9999-01-01
15474,Gilbert,Plumb,Senior Staff,90430,9999-01-01
15479,Zhenbing,Soicher,Senior Engineer,40000,9999-01-01
15480,Kwok,Trogemann,Senior Engineer,47645,9999-01-01
15504,Kasturi,Alpin,Engineer,40000,9999-01-01
15505,Collette,Mikschl,Senior Engineer,56848,9999-01-01
15510,Inderjeet,Sethi,Senior Engineer,48661,9999-01-01
15511,George,Kowalchuk,Senior Staff,76880,9999-01-01
15518,Uno,Valtorta,Senior Engineer,55563,9999-01-01
15525,Masadi,Cherinka,Senior Engineer,40000,9999-01-01
15534,Guozhong,Grabner,Senior Staff,63090,9999-01-01
15543,Mingdong,Staelin,Senior Engineer,40000,9999-01-01
15548,Sanjai,Caine,Senior Engineer,48171,9999-01-01
15563,Constantino,Zykh,Senior Staff,56239,9999-01-01
15565,True,Muchinsky,Senior Staff,73532,9999-01-01
15566,Baoqiu,Azuma,Senior Staff,61655,9999-01-01
15600,Mack,Perna,Senior Engineer,40000,9999-01-01
15601,Carrsten,Anily,Senior Staff,83263,9999-01-01
15651,Huan,Iwayama,Senior Engineer,50313,9999-01-01
15656,Mohammad,Schaaf,Senior Staff,66141,9999-01-01
15682,Hiroyasu,Przulj,Senior Engineer,40000,9999-01-01
15687,Dekang,Ambroszkiewicz,Senior Staff,62333,9999-01-01
15703,Chenye,Hanratty,Engineer,40000,9999-01-01
15708,Reuven,Kushnir,Senior Staff,85063,9999-01-01
15714,Troy,Bala,Engineer,40000,9999-01-01
15715,Insup,Ibel,Staff,40000,9999-01-01
15726,Zhilian,Parascandalo,Senior Staff,70522,9999-01-01
15739,Poorav,Bahr,Engineer,54605,9999-01-01
15740,Stepehn,Pocchiola,Senior Staff,57994,9999-01-01
15750,Arumugam,Bresenham,Senior Engineer,40000,9999-01-01
15765,Tonny,Taubenfeld,Senior Engineer,40000,9999-01-01
15767,Baocai,Broomell,Senior Engineer,40000,9999-01-01
15769,Pranay,Oskamp,Staff,61575,9999-01-01
15788,Taegyun,Deyuan,Senior Engineer,53521,9999-01-01
15799,Manton,Gelosh,Senior Staff,64458,9999-01-01
15809,Mingsen,Antonisse,Senior Staff,50619,9999-01-01
15819,Magdalena,Rajcani,Senior Staff,63847,9999-01-01
15821,Aleksander,Antonakopoulos,Engineer,40000,9999-01-01
15846,Bowen,Litecky,Technique Leader,40000,9999-01-01
15861,Gio,Anido,Senior Staff,50890,9999-01-01
15866,Angel,Seiwald,Senior Engineer,40000,9999-01-01
15869,Guoxiang,Bala,Senior Engineer,40000,9999-01-01
15876,Munehiro,Vakili,Senior Engineer,51140,9999-01-01
15877,Yannik,Kroll,Engineer,40000,9999-01-01
15880,Miquel,Dechter,Technique Leader,40000,9999-01-01
15889,Sasan,Azumi,Senior Engineer,63393,9999-01-01
15892,Lunjin,Pettis,Senior Engineer,60367,9999-01-01
15901,Marsja,Fargier,Senior Engineer,40000,9999-01-01
15902,Kazuhide,Stille,Senior Staff,40000,9999-01-01
15905,DeForest,Petersohn,Senior Engineer,47421,9999-01-01
15911,Shaibal,Viele,Senior Engineer,45602,9999-01-01
15934,Kensyu,Shinomoto,Assistant Engineer,50454,9999-01-01
15938,Garnik,Covnot,Senior Staff,69499,9999-01-01
15942,Murthy,Rosca,Senior Engineer,50486,9999-01-01
15943,Yakkov,Demke,Senior Engineer,40000,9999-01-01
15945,Hauke,Larfeldt,Senior Engineer,57717,9999-01-01
15948,Karoline,Versino,Senior Engineer,40000,9999-01-01
15955,Yuguang,Dratva,Senior Engineer,45283,9999-01-01
15971,Arumugam,Aloia,Senior Engineer,42963,9999-01-01
15977,King,Ballarin,Senior Staff,44282,9999-01-01
15978,Kaijung,Wielonsky,Engineer,40000,9999-01-01
15993,Yoshimitsu,Peir,Senior Engineer,45611,9999-01-01
16000,Marek,Demos,Senior Engineer,40000,9999-01-01
16018,Boutros,Papadias,Senior Engineer,52560,9999-01-01
16019,Chaoyi,Heystek,Senior Engineer,40000,9999-01-01
16025,Doowon,Luce,Senior Engineer,84433,9999-01-01
16028,JiYoung,Takkinen,Senior Engineer,53714,9999-01-01
16033,Wayne,Spelt,Senior Staff,40000,9999-01-01
16052,Maria,Rodham,Senior Engineer,40000,9999-01-01
16066,Marsha,Penn,Senior Staff,74757,9999-01-01
16068,Leandro,Zongker,Senior Staff,53031,9999-01-01
16076,Marko,Ebeling,Engineer,47061,9999-01-01
16077,Kannan,Heemskerk,Senior Engineer,49020,9999-01-01
16086,Mohammad,Denos,Senior Engineer,42903,9999-01-01
16094,Berto,Rosar,Senior Engineer,40000,9999-01-01
16099,Mohan,Ferretti,Senior Staff,40000,9999-01-01
16126,Tse,Crabtree,Staff,68863,9999-01-01
16130,Kerryn,Belinskaya,Engineer,40000,9999-01-01
16134,Annemarie,Chaudhuri,Senior Engineer,40000,9999-01-01
16138,Leucio,Krzyzanowski,Senior Staff,67593,9999-01-01
16154,Monique,Docker,Technique Leader,40000,9999-01-01
16185,Marin,Winter,Technique Leader,44003,9999-01-01
16192,Leandro,Sigstam,Senior Engineer,40000,9999-01-01
16201,Krassimir,Olano,Technique Leader,53081,9999-01-01
16227,Hitomi,Vural,Senior Engineer,58619,9999-01-01
16229,Ronnie,Lanzelotte,Senior Staff,40000,9999-01-01
16230,Ung,Babu,Senior Staff,40000,9999-01-01
16233,Sushant,Baba,Senior Staff,54684,9999-01-01
16234,Jacopo,Basart,Senior Staff,40000,9999-01-01
16246,Makato,Masaki,Engineer,40000,9999-01-01
16252,Carrsten,Mattern,Senior Engineer,64982,9999-01-01
16266,Mikhail,Sethi,Senior Staff,57642,9999-01-01
16272,Shuho,Zeleznik,Senior Engineer,40000,9999-01-01
16274,Sadun,Navazio,Senior Staff,65521,9999-01-01
16324,Billie,Bazzichi,Staff,40000,9999-01-01
16337,Hironoby,Schaad,Senior Engineer,40000,9999-01-01
16341,Boutros,Fendler,Senior Staff,40000,9999-01-01
16355,Nikolaos,Luca,Senior Staff,80403,9999-01-01
16364,Yifei,Gini,Senior Staff,73503,9999-01-01
16365,Janalee,Mellouli,Senior Staff,40000,9999-01-01
16377,Duri,Stanger,Engineer,62147,9999-01-01
16380,Zhilian,Chleq,Senior Staff,42820,9999-01-01
16382,Chaoyi,Talmon,Senior Engineer,66986,9999-01-01
16383,Lidong,Czap,Senior Engineer,55977,9999-01-01
16388,Subhankar,Georgatos,Senior Staff,40000,9999-01-01
16397,Shimshon,Cusworth,Senior Staff,66757,9999-01-01
16398,Limsoon,Krzyzanowski,Senior Staff,71254,9999-01-01
16399,Apostol,Collette,Senior Staff,59384,9999-01-01
16404,Rafols,Rabehasaina,Senior Engineer,45689,9999-01-01
16412,Moss,Tokunaga,Technique Leader,66524,9999-01-01
16425,Idoia,Beerel,Senior Engineer,53045,9999-01-01
16438,Abdulla,Demeyer,Senior Engineer,52449,9999-01-01
16446,Jouko,Chinin,Senior Staff,94600,9999-01-01
16447,Zhiguo,Savasere,Senior Engineer,40000,9999-01-01
16448,Tsvetan,Zwicker,Senior Engineer,76979,9999-01-01
16453,Goncalo,Basart,Senior Staff,47433,9999-01-01
16471,Bogdan,Birta,Staff,44976,9999-01-01
16479,Jixiang,Eiter,Senior Staff,62446,9999-01-01
16486,Sanjay,Perin,Senior Staff,57496,9999-01-01
16487,Arunas,Yemenis,Senior Staff,73302,9999-01-01
16490,Muzhong,Thiria,Senior Staff,85462,9999-01-01
16491,Emdad,Radwan,Senior Staff,40000,9999-01-01
16504,Mong,Cromarty,Senior Engineer,40000,9999-01-01
16510,Mototsugu,Vecchio,Senior Staff,40000,9999-01-01
16537,Weidon,Seiwald,Senior Engineer,40000,9999-01-01
16539,Gretta,Fetvedt,Senior Engineer,40000,9999-01-01
16546,Sangeeta,Lanphier,Senior Engineer,47819,9999-01-01
16549,Olivera,Thibadeau,Senior Staff,60531,9999-01-01
16551,Sadegh,Ranon,Senior Engineer,82980,9999-01-01
16556,Mostafa,Hiltgen,Senior Engineer,53954,9999-01-01
16567,Hein,Senzako,Senior Staff,40000,9999-01-01
16570,Uta,Matzen,Senior Engineer,46162,9999-01-01
16580,Masaru,Valiente,Senior Engineer,40000,9999-01-01
16607,Vishwani,Honglei,Senior Staff,54558,9999-01-01
16619,Arvind,Boguraev,Senior Engineer,40000,9999-01-01
16657,Yongdong,Heyers,Senior Engineer,63463,9999-01-01
16658,Florian,Soicher,Senior Staff,50917,9999-01-01
16672,Georgi,Peris,Senior Staff,55265,9999-01-01
16674,Duke,Takanami,Technique Leader,40000,9999-01-01
16679,Domenick,Cummings,Engineer,40000,9999-01-01
16683,Hatem,Ghandeharizadeh,Senior Engineer,60120,9999-01-01
16716,Ramachenga,Zumaque,Engineer,54270,9999-01-01
16719,Sasan,Benantar,Senior Staff,40000,9999-01-01
16723,Mohd,Randt,Senior Staff,56932,9999-01-01
16729,Kirk,Broomell,Senior Staff,51318,9999-01-01
16731,Domenico,Versino,Senior Engineer,48868,9999-01-01
16759,Vojin,Masaki,Senior Engineer,40000,9999-01-01
16799,Shigeichiro,Bamford,Senior Engineer,54405,9999-01-01
16801,Gila,Strooper,Senior Engineer,48932,9999-01-01
16803,Ziva,Rohrbach,Engineer,50968,9999-01-01
16806,Sreekrishna,Dayana,Senior Staff,72405,9999-01-01
16808,Kiyokazu,Katiyar,Senior Staff,87215,9999-01-01
16851,Leon,Stasinski,Senior Staff,51771,9999-01-01
16852,Yefim,Fontet,Senior Engineer,48864,9999-01-01
16862,JiYoung,Eppinger,Senior Engineer,40000,9999-01-01
16864,Candido,Gecsel,Engineer,50361,9999-01-01
16869,Yakkov,Huttel,Senior Staff,40000,9999-01-01
16871,Munir,Stiles,Senior Engineer,55303,9999-01-01
16875,Nikolaos,Radhakrishnan,Engineer,40000,9999-01-01
16880,Honesty,Bresenham,Technique Leader,40000,9999-01-01
16897,Charlene,Ebeling,Technique Leader,57244,9999-01-01
16910,Kazunori,Botman,Senior Engineer,57230,9999-01-01
16919,Tesuya,Yurov,Engineer,40184,9999-01-01
16921,Evgueni,Yeung,Senior Staff,71025,9999-01-01
16954,Akhilish,Apsitis,Senior Staff,47943,9999-01-01
16955,Sangeeta,Marrakchi,Senior Staff,74715,9999-01-01
16969,Sanjit,Braccini,Senior Engineer,49377,9999-01-01
16986,Hirochika,Gecseg,Senior Engineer,61653,9999-01-01
16988,Xiong,Peron,Senior Staff,47878,9999-01-01
16993,Hongzue,Dahlbom,Senior Staff,57751,9999-01-01
16999,Bezalel,Sadowsky,Senior Staff,40000,9999-01-01
17012,Valdiodio,Petereit,Senior Engineer,40000,9999-01-01
17018,Berhard,Tasistro,Senior Engineer,40000,9999-01-01
17024,Ewing,Siepmann,Senior Engineer,58181,9999-01-01
17041,Nishit,Montemayor,Senior Staff,40492,9999-01-01
17046,Fay,Kornyak,Senior Engineer,44955,9999-01-01
17048,Christoph,Murthy,Senior Engineer,46913,9999-01-01
17055,Marin,Wixon,Senior Engineer,46654,9999-01-01
17063,Anoosh,Thiran,Senior Staff,91391,9999-01-01
17066,Heping,Ruther,Senior Engineer,59260,9999-01-01
17068,Bodh,Gopalakrishnan,Assistant Engineer,40000,9999-01-01
17072,Richara,Bala,Senior Staff,40000,9999-01-01
17076,Gudjon,Hitomi,Senior Engineer,60092,9999-01-01
17078,Gill,Hinsberger,Senior Staff,44442,9999-01-01
17081,Weiru,Murtafg,Senior Engineer,40846,9999-01-01
17089,Rafail,Erman,Senior Staff,67779,9999-01-01
17098,Xuedong,Gelosh,Senior Engineer,40000,9999-01-01
17101,Sandeepan,Compeau,Senior Engineer,40173,9999-01-01
17102,Radhika,Garnick,Staff,89793,9999-01-01
17103,Takahiro,Feldmann,Senior Engineer,48187,9999-01-01
17120,Yifei,Polupanov,Senior Staff,40000,9999-01-01
17125,Akhilish,Zweizig,Senior Engineer,40000,9999-01-01
17126,Matk,Schapire,Senior Staff,40000,9999-01-01
17143,Ziyad,Munke,Senior Engineer,40000,9999-01-01
17146,Aemilian,Barbanera,Staff,65674,9999-01-01
17158,Danai,Vecchio,Senior Engineer,48426,9999-01-01
17159,Quingbo,Mitchem,Senior Engineer,56346,9999-01-01
17160,Shay,Montemayor,Senior Engineer,49824,9999-01-01
17163,Yurii,Papsdorf,Senior Engineer,47086,9999-01-01
17199,Vasilis,Guardalben,Senior Staff,40000,9999-01-01
17215,Junichi,Langford,Senior Engineer,47977,9999-01-01
17220,Lorien,Panwar,Senior Engineer,45404,9999-01-01
17222,Leen,Muchinsky,Senior Engineer,54882,9999-01-01
17235,Ronnie,Rissanen,Senior Engineer,40000,9999-01-01
17236,Matk,Merro,Senior Engineer,75541,9999-01-01
17245,Neven,Milicia,Staff,81426,9999-01-01
17260,Abdulah,Famili,Engineer,40000,9999-01-01
17277,Arnd,Hopewell,Senior Engineer,40000,9999-01-01
17280,Xuejia,Merle,Senior Engineer,69670,9999-01-01
17285,Mario,Weiland,Senior Staff,55174,9999-01-01
17294,Shrikanth,Pietrzykowski,Senior Engineer,43785,9999-01-01
17326,Arumugam,Ramsay,Senior Engineer,40000,9999-01-01
17327,Yongmin,Gihr,Senior Staff,50152,9999-01-01
17329,Shaunak,Tyugu,Senior Engineer,58239,9999-01-01
17336,Shigenori,Chaudhuri,Senior Engineer,71761,9999-01-01
17339,Fan,Mullainathan,Engineer,58306,9999-01-01
17340,Yurii,Brookman,Senior Staff,65863,9999-01-01
17352,Muneo,Katiyar,Senior Staff,71029,9999-01-01
17355,Mingzeng,Weisert,Senior Engineer,40000,9999-01-01
17384,Youngkon,Nooteboom,Senior Staff,55693,9999-01-01
17387,Shir,Serra,Staff,49554,9999-01-01
17396,Valeri,Henders,Senior Engineer,40000,9999-01-01
17397,Kenroku,Hardjono,Senior Engineer,40000,9999-01-01
17412,Leni,Vilarrasa,Staff,43480,9999-01-01
17436,Chirstian,Munawer,Senior Staff,79815,9999-01-01
17448,Makato,Belinskaya,Senior Engineer,40728,9999-01-01
17468,Abdelghani,Irland,Senior Staff,59122,9999-01-01
17470,Genevieve,Lichtner,Senior Engineer,60901,9999-01-01
17472,Murthy,Verhoeff,Senior Staff,40000,9999-01-01
17487,Gully,Staudhammer,Engineer,40000,9999-01-01
17489,Karlis,Vigier,Senior Staff,48368,9999-01-01
17500,Jinya,Bratsberg,Technique Leader,44825,9999-01-01
17505,Gunilla,Moffat,Senior Engineer,63455,9999-01-01
17512,Frederique,Hofmeyr,Engineer,40000,9999-01-01
17520,Shahab,Keohane,Senior Engineer,40000,9999-01-01
17539,Cathie,Uhrik,Senior Engineer,60576,9999-01-01
17544,Kien,Marletta,Senior Engineer,53927,9999-01-01
17552,Pradeep,Neiman,Senior Staff,45663,9999-01-01
17556,Makato,Tsukuda,Senior Staff,67047,9999-01-01
17559,Annemarie,Papastamatiou,Senior Engineer,53573,9999-01-01
17573,Berthier,Deverell,Senior Staff,77659,9999-01-01
17576,Behnaam,Krybus,Senior Engineer,40000,9999-01-01
17582,Kauko,Spieker,Senior Engineer,44397,9999-01-01
17584,Emdad,Coorg,Senior Staff,40000,9999-01-01
17586,Lein,Halevi,Senior Staff,40000,9999-01-01
17629,Mostafa,Winter,Senior Staff,70592,9999-01-01
17647,Vasilis,Swab,Senior Staff,75896,9999-01-01
17657,Thanasis,Zucker,Engineer,43935,9999-01-01
17674,Adib,Braccini,Senior Engineer,43044,9999-01-01
17677,Mingdong,Ramalingam,Senior Engineer,40000,9999-01-01
17683,Bernt,Henders,Senior Staff,54891,9999-01-01
17688,Faiza,Cincotta,Senior Engineer,45880,9999-01-01
17696,Feiyu,Kusalik,Senior Engineer,40000,9999-01-01
17699,Radhia,Heping,Senior Engineer,48618,9999-01-01
17704,Vatsa,Broomell,Senior Staff,40000,9999-01-01
17705,Toshimo,Mellouli,Technique Leader,50346,9999-01-01
17711,Owen,Katiyar,Engineer,49277,9999-01-01
17716,Josyula,Vitiello,Senior Engineer,40000,9999-01-01
17728,Tsuneo,Lienhardt,Staff,57162,9999-01-01
17742,Tru,Cappelletti,Senior Staff,52300,9999-01-01
17745,Hatem,Schreiter,Senior Engineer,40000,9999-01-01
17778,Chirstian,Matzov,Senior Staff,40000,9999-01-01
17791,Matt,Stifter,Senior Staff,46451,9999-01-01
17798,Guangming,Suessmith,Senior Staff,83096,9999-01-01
17807,Jianhua,Glowinski,Senior Engineer,40000,9999-01-01
17815,Shuji,Wissmann,Engineer,40000,9999-01-01
17816,Toshimo,Kenevan,Senior Engineer,74497,9999-01-01
17834,Zhilian,Fiutem,Senior Engineer,40000,9999-01-01
17840,Tonny,Sherertz,Senior Engineer,66948,9999-01-01
17841,Hilary,Ramaiah,Senior Engineer,40000,9999-01-01
